,Topic Cluster,Topic Cluster Number,Scholarly Output,Publication share (%),Growth (%),Field-Weighted Citation Impact,Prominence percentile,Institution
380,Macrophytes; Aquatic Plants; Lakes,TC.1196,12.0,0.5,359.4,1.03,21.486,University of Western Australia
381,Fires; Marsupial; Marsupialia,TC.953,123.0,4.0,38.6,1.03,43.373000000000005,University of Western Australia
382,Corporate Social Responsibility; Corporate Governance; Firms,TC.56,66.0,0.21,-72.6,1.03,92.905,University of Western Australia
383,Alcohols; Cannabis; Drinking,TC.174,52.0,0.3,-49.1,1.02,84.94,University of Western Australia
384,Proteomics; Mass Spectrometry; Proteins,TC.227,12.0,0.07,419.7,1.02,92.50299999999999,University of Western Australia
385,Urinary Bladder Neoplasms; Cystectomy; Carcinoma,TC.417,13.0,0.14,-23.3,1.02,66.131,University of Western Australia
386,Hypertrophic Cardiomyopathy; Myosins; Cardiomyopathies,TC.554,11.0,0.18,-73.1,1.02,60.576,University of Western Australia
387,Transforming Growth Factor Beta; Fibrosis; Neoplasms,TC.904,12.0,0.21,-100.0,1.01,65.395,University of Western Australia
388,Vascular Stiffness; Pulse Wave Analysis; Blood Pressure,TC.874,14.0,0.19,-75.7,1.01,58.568000000000005,University of Western Australia
389,Mathematics; Students; Teacher,TC.391,14.0,0.11,32.1,1.01,65.529,University of Western Australia
390,Breads; Starch; Glutens,TC.169,28.0,0.16,-54.9,1.01,91.29899999999999,University of Western Australia
391,Parkinson Disease; Deep Brain Stimulation; Patients,TC.102,46.0,0.18,-53.2,1.0,95.85,University of Western Australia
392,Sustainability; Sustainable Development; Students,TC.879,11.0,0.16,-100.0,1.0,53.213,University of Western Australia
393,Pregnancy; Depression; Postpartum Depression,TC.1028,28.0,0.59,68.9,1.0,57.631,University of Western Australia
394,Rare Earth Elements; Europium; Luminescence,TC.726,11.0,0.22,160.7,0.99,63.922,University of Western Australia
395,Tuberculosis; Mycobacterium Tuberculosis; Multidrug-Resistant Tuberculosis,TC.72,27.0,0.1,-20.4,0.99,91.23200000000001,University of Western Australia
396,Magnetic Anisotropy; Magnetization; Magnetism,TC.105,58.0,0.27,-48.0,0.99,93.44,University of Western Australia
397,Education; Wages; Inequality,TC.657,20.0,0.24,-35.1,0.98,59.973,University of Western Australia
398,Retina; Neurons; Retinal Ganglion Cells,TC.856,50.0,2.08,32.0,0.98,35.876999999999995,University of Western Australia
399,North American Indians; Residence Characteristics; Health,TC.833,144.0,2.37,33.8,0.98,54.953,University of Western Australia
400,Family; Woman; Marriage,TC.500,14.0,0.18,-,0.98,47.992,University of Western Australia
401,Basin; Reservoir; Shale,TC.213,27.0,0.17,-87.0,0.97,77.577,University of Western Australia
402,Insulin; Insulin-Secreting Cells; Islets Of Langerhans,TC.331,25.0,0.26,-6.8,0.97,82.06200000000001,University of Western Australia
403,Escherichia Coli; Bacteria; Quorum Sensing,TC.198,19.0,0.12,483.5,0.97,92.838,University of Western Australia
404,Fiction; Postcolonial; Introduction,TC.867,17.0,0.28,-,0.96,5.622000000000001,University of Western Australia
405,Phase Equilibria; Binary Mixtures; Equations Of State,TC.135,33.0,0.24,285.5,0.96,85.141,University of Western Australia
406,Nurses; Nursing; Students,TC.212,16.0,0.1,-23.8,0.96,68.273,University of Western Australia
407,Ligands; Crystal Structure; Organometallics,TC.71,30.0,0.09,85.9,0.95,99.331,University of Western Australia
408,HIV-1; HIV; HIV Infections,TC.188,16.0,0.11,142.1,0.95,88.755,University of Western Australia
409,Neoplasms; Carcinoma; Skin,TC.1027,18.0,0.41,62.7,0.95,8.166,University of Western Australia
410,Chiroptera; Bat; Rodents,TC.296,13.0,0.17,204.6,0.95,59.036,University of Western Australia
411,Kaolinite; Clay Minerals; Nanotubes,TC.815,23.0,0.44,-100.0,0.94,69.21,University of Western Australia
412,Arthroplasty; Hip; Knee,TC.123,42.0,0.16,-11.5,0.94,87.34899999999999,University of Western Australia
413,Oral Health; Periodontitis; Dental Caries,TC.125,100.0,0.48,-6.6,0.93,84.605,University of Western Australia
414,Lizards; Turtles; Frogs,TC.126,42.0,0.28,-38.9,0.93,76.506,University of Western Australia
415,Attention Deficit Disorder With Hyperactivity; Child; Methylphenidate,TC.721,24.0,0.35,493.4,0.93,67.805,University of Western Australia
416,Melanesia; Anthropology; Australia,TC.645,50.0,0.78,-24.6,0.92,26.439,University of Western Australia
417,Estimator; Models; Variable Selection,TC.74,32.0,0.11,-54.2,0.92,83.601,University of Western Australia
418,Acoustics; Architectural Acoustics; Acoustic Waves,TC.647,34.0,0.45,-33.6,0.92,41.968,University of Western Australia
419,Reynolds Number; Boundary Layers; Large Eddy Simulation,TC.34,15.0,0.04,22.9,0.92,89.96,University of Western Australia
420,Models; Risks; Finance,TC.54,51.0,0.14,6.7,0.91,90.027,University of Western Australia
421,Alleles; Nuclear Family; HLA Antigens,TC.1305,15.0,0.66,-32.9,0.91,17.47,University of Western Australia
422,Well Logging; Reservoirs (Water); Petroleum Reservoirs,TC.1411,15.0,0.48,225.4,0.9,9.572000000000001,University of Western Australia
423,Lung; Surface-Active Agents; Pulmonary Alveolar Proteinosis,TC.1011,13.0,0.41,-66.1,0.89,41.365,University of Western Australia
424,Vasculitis; Mucocutaneous Lymph Node Syndrome; Giant Cell Arteritis,TC.539,14.0,0.18,-7.9,0.89,48.394,University of Western Australia
425,Criminals; Violence; Mental Health,TC.388,41.0,0.41,27.9,0.87,63.32,University of Western Australia
426,Ankle; Foot; Diabetic Foot,TC.319,28.0,0.21,72.2,0.87,66.801,University of Western Australia
427,Magnesium; Magnesium Sulfate; Serum,TC.1297,13.0,0.58,-3.2,0.86,27.845,University of Western Australia
428,Raman Spectroscopy; Fluid Inclusion; Sapphire,TC.1320,20.0,1.22,-55.5,0.86,10.843,University of Western Australia
429,Judgment; Decision Making; Probability,TC.780,13.0,0.2,532.9,0.85,54.886,University of Western Australia
430,Verification; Model Checking; Semantics,TC.96,28.0,0.12,119.3,0.85,70.54899999999999,University of Western Australia
431,Cracks; Stress Intensity Factors; Crack Propagation,TC.303,12.0,0.11,11.2,0.85,61.312,University of Western Australia
432,Traffic Control; Transportation; Models,TC.107,23.0,0.06,592.3,0.84,93.708,University of Western Australia
433,Psychology; Well-Being; Happiness,TC.713,13.0,0.16,-,0.84,65.663,University of Western Australia
434,Shape Memory Effect; Martensitic Transformations; Martensite,TC.688,28.0,0.41,-66.0,0.84,66.332,University of Western Australia
435,Seismic Waves; Seismology; Seismic Data,TC.371,37.0,0.23,-38.2,0.84,51.138000000000005,University of Western Australia
436,Glycogen Storage Disease; Galactosemias; Galactose,TC.1367,12.0,0.76,-100.0,0.83,14.056,University of Western Australia
437,Trade Unions; Workers; Labor,TC.524,19.0,0.29,127.5,0.83,30.723000000000003,University of Western Australia
438,Sports; Athletes; Football,TC.567,12.0,0.12,10.8,0.82,52.945,University of Western Australia
439,Watersheds; Soil Erosion; Catchments,TC.476,16.0,0.19,-85.1,0.81,74.163,University of Western Australia
440,Synthetic Aperture Radar; Radar; Radar Imaging,TC.204,13.0,0.06,-,0.81,81.794,University of Western Australia
441,Delivery Of Health Care; Patients; Hospitals,TC.160,18.0,0.08,-25.7,0.8,86.07799999999999,University of Western Australia
442,Polychlorinated Biphenyls; Organic Pollutants; Halogenated Diphenyl Ethers,TC.209,12.0,0.08,-55.2,0.8,94.311,University of Western Australia
443,Transplants; Tissue Donors; Kidney Transplantation,TC.98,76.0,0.37,-61.2,0.8,83.333,University of Western Australia
444,Child; Geography; Research,TC.596,17.0,0.18,-41.3,0.8,49.398,University of Western Australia
445,Graph In Graph Theory; Coloring; Graphic Methods,TC.262,12.0,0.07,-13.1,0.79,59.505,University of Western Australia
446,Huntington Disease; Myotonic Dystrophy; Spinocerebellar Ataxias,TC.794,14.0,0.22,-100.0,0.79,65.73,University of Western Australia
447,Brain-Derived Neurotrophic Factor; Neurogenesis; Neurons,TC.161,32.0,0.21,30.2,0.77,89.69200000000001,University of Western Australia
448,Tensors; Blind Source Separation; Algorithms,TC.1080,11.0,0.21,-75.3,0.77,41.498999999999995,University of Western Australia
449,Chronic Renal Insufficiency; Renal Dialysis; Dialysis,TC.221,35.0,0.23,58.7,0.76,81.995,University of Western Australia
450,Dinosaur; Cretaceous; Fossils,TC.375,18.0,0.3,151.6,0.76,58.099,University of Western Australia
451,Cytomegalovirus; Cytomegalovirus Infections; Herpes Zoster,TC.225,34.0,0.29,31.6,0.74,72.557,University of Western Australia
452,Microfinance; Farmers; Cooperative,TC.532,30.0,0.34,-65.4,0.74,57.763999999999996,University of Western Australia
453,Futures; Foresight; Scenarios,TC.1059,18.0,0.38,61.5,0.73,38.42,University of Western Australia
454,Fluorescence; Probes; Supramolecular Chemistry,TC.248,21.0,0.1,-16.3,0.71,97.992,University of Western Australia
455,Broiler Chickens; Laying Hens; Swine,TC.202,12.0,0.1,58.8,0.7,71.15100000000001,University of Western Australia
456,Monetary Policy; Economic Growth; Exports,TC.21,49.0,0.12,-3.8,0.7,90.094,University of Western Australia
457,Tailings; Mines; Mining,TC.1082,16.0,0.39,-28.4,0.7,38.086,University of Western Australia
458,China; Chinese; Hong Kong,TC.471,24.0,0.23,-39.4,0.69,48.861999999999995,University of Western Australia
459,Hydroxyapatite; Calcium Phosphate; Scaffolds,TC.247,17.0,0.1,270.3,0.68,93.507,University of Western Australia
460,Polyelectrolytes; Colloids; Dynamic Light Scattering,TC.1006,12.0,0.46,-38.7,0.67,35.074,University of Western Australia
461,Mines; Mining; Models,TC.1203,60.0,1.79,-42.1,0.66,29.785999999999998,University of Western Australia
462,Crabs; Decapoda; Lobsters,TC.328,19.0,0.31,-57.6,0.65,45.582,University of Western Australia
463,Semantics; Models; Recommender Systems,TC.37,15.0,0.03,95.7,0.65,96.319,University of Western Australia
464,Asteroids; Comets; Mars,TC.133,30.0,0.2,-36.1,0.65,86.74700000000001,University of Western Australia
465,Morus; Flavonoids; Antioxidants,TC.1017,11.0,0.26,-43.4,0.64,45.248000000000005,University of Western Australia
466,Cadmium Telluride; Cadmium Alloys; Infrared Detectors,TC.951,30.0,1.03,-45.8,0.63,19.945999999999998,University of Western Australia
467,Great Britain; Eighteenth Century; Nineteenth Century,TC.480,28.0,0.36,187.2,0.62,16.667,University of Western Australia
468,Semiconductor Quantum Dots; Semiconductor Quantum Wells; Gallium Arsenide,TC.59,38.0,0.2,-79.4,0.61,86.412,University of Western Australia
469,Microwaves; Permittivity; Scattering Parameters,TC.1123,36.0,0.97,-36.3,0.61,23.36,University of Western Australia
470,Surveys; Data Collection; Interview,TC.1093,13.0,0.29,-78.8,0.61,33.467,University of Western Australia
471,Patients; Percutaneous Nephrostomy; Kidney Calculi,TC.249,18.0,0.14,-47.0,0.57,61.379,University of Western Australia
472,Gallium Nitride; Light Emitting Diodes; High Electron Mobility Transistors,TC.208,17.0,0.09,69.7,0.56,87.149,University of Western Australia
473,Radiation; Tomography; Medical Imaging,TC.245,14.0,0.08,120.9,0.55,79.116,University of Western Australia
474,Electrical Resistivity; Ground Penetrating Radar Systems; Geological Surveys,TC.508,14.0,0.14,-19.1,0.54,49.799,University of Western Australia
475,Microfluidics; Fluidic Devices; Microchannels,TC.197,12.0,0.06,143.8,0.54,95.917,University of Western Australia
476,Calcium Carbonate; Calcite; Fouling,TC.758,15.0,0.19,-15.5,0.53,76.57300000000001,University of Western Australia
477,Positrons; Positron Annihilation Spectroscopy; Positronium,TC.1200,12.0,0.62,-100.0,0.53,16.6,University of Western Australia
478,MEMS; Gyroscopes; Resonators,TC.246,25.0,0.15,-73.5,0.52,78.983,University of Western Australia
479,Publications; Periodicals As Topic; Research,TC.275,18.0,0.09,16.4,0.5,84.27,University of Western Australia
480,Hyperbaric Oxygenation; Diving; Air Embolism,TC.1223,18.0,0.69,470.1,0.5,14.390999999999998,University of Western Australia
481,Editorial; Periodicals As Topic; Publications,TC.1122,13.0,0.18,-24.9,0.49,26.706999999999997,University of Western Australia
482,Silicon Solar Cells; Solar Cells; Silicon,TC.97,20.0,0.1,88.9,0.48,88.889,University of Western Australia
483,Law; Court; Human Rights,TC.757,18.0,0.3,111.3,0.47,22.959,University of Western Australia
484,Planning; Governance; Community,TC.577,14.0,0.17,186.2,0.46,60.643,University of Western Australia
485,Parasites; Fishes; Myxozoa,TC.343,13.0,0.21,-100.0,0.46,45.85,University of Western Australia
486,Orthodontics; Malocclusion; Temporomandibular Joint,TC.236,17.0,0.12,24.6,0.45,63.989,University of Western Australia
487,India; Indian; Politics,TC.475,11.0,0.1,-78.8,0.45,34.137,University of Western Australia
488,Neoplasms; Sarcoma; Bone And Bones,TC.193,12.0,0.07,292.1,0.44,68.742,University of Western Australia
489,Mental Health; Homeless Persons; Mental Health Services,TC.499,27.0,0.36,-33.8,0.44,53.28,University of Western Australia
490,Ionization; Cross Sections; Ions,TC.237,18.0,0.25,-16.8,0.44,48.26,University of Western Australia
491,Hausdorff Dimension; Map; Entropy,TC.599,13.0,0.2,-69.2,0.43,19.545,University of Western Australia
492,Shakespeare; Early Modern; Theatre,TC.755,18.0,0.34,-5.6,0.4,1.9409999999999998,University of Western Australia
493,Decoding; Construction; Polynomials,TC.766,29.0,0.48,17.9,0.36,22.557,University of Western Australia
494,International Law; Human Rights; Responsibility,TC.363,14.0,0.11,171.0,0.32,33.802,University of Western Australia
495,Agents; Game Theory; Models,TC.173,18.0,0.08,86.1,0.32,81.058,University of Western Australia
496,Child; Malnutrition; Food,TC.934,15.0,0.28,-41.4,0.31,55.489,University of Western Australia
497,Patents; Copyright; Intellectual Property,TC.586,22.0,0.32,-48.9,0.3,28.715,University of Western Australia
498,Sickle Cell Anemia; Beta-Thalassemia; Hemoglobins,TC.562,12.0,0.18,-3.2,0.27,59.839,University of Western Australia
499,First World War; Great War; Fascism,TC.715,11.0,0.16,-100.0,0.24,8.099,University of Western Australia
500,"Â© 2019 Elsevier B.V. All rights reserved. SciVal, RELX Group and the RE symbol are trade marks of RELX Intellectual Properties SA, used under license.",,,,,,,University of Western Australia
0,Health; Research; Income,TC.1068,17.0,0.26,155.1,68.59,60.71,University of York
1,Opioid Analgesics; Pain; Prescriptions,TC.510,10.0,0.1,-72.1,20.1,78.916,University of York
2,Science; Risks; Nanotechnology,TC.550,24.0,0.25,243.2,17.88,71.687,University of York
3,Autophagy; Sirolimus; Neoplasms,TC.627,7.0,0.05,-18.2,12.59,92.57,University of York
4,Health; Delivery Of Health Care; Women,TC.424,22.0,0.16,-43.8,11.82,76.908,University of York
5,Block Copolymers; Micelles; Polymers,TC.112,5.0,0.02,-51.7,7.42,97.85799999999999,University of York
6,Prostatic Neoplasms; Prostate; Prostatectomy,TC.141,34.0,0.14,-36.2,6.82,94.779,University of York
7,Research; Meta-Analysis As Topic; Guidelines As Topic,TC.356,122.0,0.85,-37.5,6.75,78.581,University of York
8,Brassica Napus; Brassicaceae; Brassica Rapa,TC.1268,13.0,0.56,-,5.92,30.656,University of York
9,India; Indian; Politics,TC.475,14.0,0.13,-,5.88,34.137,University of York
10,Museums; Art; Culture,TC.759,22.0,0.28,-85.3,5.87,39.357,University of York
11,Life Cycle; Sustainable Development; Sustainability,TC.812,16.0,0.21,26.0,5.81,84.87299999999999,University of York
12,Carbonates; Catalysts; Carbon Dioxide,TC.1380,27.0,0.94,-,5.54,69.946,University of York
13,Obesity; Motor Activity; Child,TC.18,73.0,0.13,268.3,5.33,99.197,University of York
14,Theatre; Fiction; Introduction,TC.547,24.0,0.25,93.2,4.95,9.906,University of York
15,Chemical Sensors; Gas Detectors; Volatile Organic Compounds,TC.1062,6.0,0.1,169.7,4.89,71.821,University of York
16,Students; Education; Teaching,TC.542,44.0,0.35,201.3,4.87,74.833,University of York
17,Media; News; Journalism,TC.279,32.0,0.16,127.0,4.79,81.593,University of York
18,Alkaloids; Indole Alkaloids; Carbolines,TC.890,6.0,0.17,-100.0,4.74,56.626999999999995,University of York
19,Teachers; Language; Student,TC.265,34.0,0.18,73.2,4.59,73.36,University of York
20,Coronary Artery Disease; Patients; Echocardiography,TC.268,5.0,0.04,-100.0,4.31,76.372,University of York
21,Particulate Matter; Air Pollution; Air Pollutants,TC.431,15.0,0.12,125.0,4.25,89.09,University of York
22,Silicon Solar Cells; Solar Cells; Silicon,TC.97,11.0,0.05,-100.0,4.1,88.889,University of York
23,Education; Student; University,TC.666,6.0,0.08,-100.0,3.84,45.648999999999994,University of York
24,HIV; HIV Infections; HIV-1,TC.17,86.0,0.21,98.2,3.76,96.38600000000001,University of York
25,Sarcopenia; Patients; Aged,TC.782,7.0,0.07,85.2,3.64,82.12899999999999,University of York
26,Memory; Episodic Memory; Learning,TC.448,54.0,0.56,-19.6,3.63,73.226,University of York
27,Quantum Chemistry; Potential Energy Surfaces; Reaction,TC.255,12.0,0.17,107.0,3.6,72.021,University of York
28,Carbon Capture; Shale; Storage (Materials),TC.635,10.0,0.08,90.6,3.54,80.25399999999999,University of York
29,Research; Science; Periodicals As Topic,TC.932,32.0,0.45,-81.6,3.46,73.42699999999999,University of York
30,Explosives; Explosives Detection; Firearms,TC.1397,6.0,0.21,-1.1,3.45,38.821999999999996,University of York
31,Semantics; Models; Recommender Systems,TC.37,24.0,0.04,76.2,3.38,96.319,University of York
32,Translation; Translator; Interpreter,TC.1131,7.0,0.12,-,3.38,12.249,University of York
33,Shoulder; Rotator Cuff; Tendons,TC.241,13.0,0.07,159.2,3.37,77.242,University of York
34,Health; Costs And Cost Analysis; Neoplasms,TC.584,165.0,1.52,-43.1,3.29,72.892,University of York
35,Forests; Landscapes; Plants,TC.151,77.0,0.35,-37.9,3.22,94.712,University of York
