,Topic Cluster Number,Institutions With the Same Topic Number,Topic Cluster,Scholarly Output,Publication share (%),Growth (%),Field-Weighted Citation Impact,Prominence percentile,Specific Institution
988,TC.782,"Maastricht University, National Cheng Kung University, nan, University of Alberta, University of Ghana, University of Leeds, University of Sheffield, University of York",Sarcopenia; Patients; Aged,1.0,0.01,-,2.97,82.12899999999999,University of Ghana
989,TC.782,"Maastricht University, National Cheng Kung University, nan, University of Alberta, University of Ghana, University of Leeds, University of Sheffield, University of York",Sarcopenia; Patients; Aged,21.0,0.21,-53.7,11.65,82.12899999999999,University of Leeds
990,TC.782,"Maastricht University, National Cheng Kung University, nan, University of Alberta, University of Ghana, University of Leeds, University of Sheffield, University of York",Sarcopenia; Patients; Aged,22.0,0.23,-79.4,3.71,82.12899999999999,University of Sheffield
991,TC.782,"Maastricht University, National Cheng Kung University, nan, University of Alberta, University of Ghana, University of Leeds, University of Sheffield, University of York",Sarcopenia; Patients; Aged,7.0,0.07,85.2,3.64,82.12899999999999,University of York
992,TC.786,University of Bristol,Law; Offense; Neurosciences,16.0,0.27,-100.0,3.2,24.163,University of Bristol
993,TC.79,"University of Alberta, University of Auckland, University of Bristol, University of Cape Town, University of Leeds, University of Sheffield, University of Sydney, University of Western Australia",Cholesterol; Lipids; Atherosclerosis,95.0,0.41,-43.4,3.3,94.444,University of Alberta
994,TC.79,"University of Alberta, University of Auckland, University of Bristol, University of Cape Town, University of Leeds, University of Sheffield, University of Sydney, University of Western Australia",Cholesterol; Lipids; Atherosclerosis,43.0,0.18,39.5,3.48,94.444,University of Auckland
995,TC.79,"University of Alberta, University of Auckland, University of Bristol, University of Cape Town, University of Leeds, University of Sheffield, University of Sydney, University of Western Australia",Cholesterol; Lipids; Atherosclerosis,120.0,0.51,109.3,5.99,94.444,University of Bristol
996,TC.79,"University of Alberta, University of Auckland, University of Bristol, University of Cape Town, University of Leeds, University of Sheffield, University of Sydney, University of Western Australia",Cholesterol; Lipids; Atherosclerosis,68.0,0.29,-7.0,8.54,94.444,University of Cape Town
997,TC.79,"University of Alberta, University of Auckland, University of Bristol, University of Cape Town, University of Leeds, University of Sheffield, University of Sydney, University of Western Australia",Cholesterol; Lipids; Atherosclerosis,23.0,0.1,272.0,8.07,94.444,University of Leeds
998,TC.79,"University of Alberta, University of Auckland, University of Bristol, University of Cape Town, University of Leeds, University of Sheffield, University of Sydney, University of Western Australia",Cholesterol; Lipids; Atherosclerosis,12.0,0.05,272.0,3.11,94.444,University of Sheffield
999,TC.79,"University of Alberta, University of Auckland, University of Bristol, University of Cape Town, University of Leeds, University of Sheffield, University of Sydney, University of Western Australia",Cholesterol; Lipids; Atherosclerosis,172.0,0.74,21.9,5.71,94.444,University of Sydney
1000,TC.79,"University of Alberta, University of Auckland, University of Bristol, University of Cape Town, University of Leeds, University of Sheffield, University of Sydney, University of Western Australia",Cholesterol; Lipids; Atherosclerosis,245.0,1.05,82.3,3.06,94.444,University of Western Australia
1001,TC.791,University of Massachusetts,Rhetoric; Feminist; Feminism,7.0,0.11,126.0,5.86,21.084,University of Massachusetts
1002,TC.795,University of Auckland,Porifera; Anthozoa; Biological Agents,20.0,0.48,101.2,4.51,55.756,University of Auckland
1003,TC.796,University of Bristol,Optical Communication; Light Emitting Diodes; Atmospheric Turbulence,14.0,0.14,-,3.61,58.434,University of Bristol
1004,TC.798,University of Massachusetts,Cycloaddition; Synthesis (Chemical); Cycloaddition Reaction,14.0,0.63,32.1,3.12,42.637,University of Massachusetts
1005,TC.8,"Instituto Tecnologico de Estudios Superiores de Monterrey, The Chinese University of Hong Kong, Shenzhen, University of Alberta, University of Auckland, University of Ghana, University of Rochester, Zhejiang University",Photocatalysis; Photocatalysts; Solar Cells,12.0,0.01,24.7,2.89,99.93299999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
1006,TC.8,"Instituto Tecnologico de Estudios Superiores de Monterrey, The Chinese University of Hong Kong, Shenzhen, University of Alberta, University of Auckland, University of Ghana, University of Rochester, Zhejiang University",Photocatalysis; Photocatalysts; Solar Cells,10.0,0.01,-,3.18,99.93299999999999,"The Chinese University of Hong Kong, Shenzhen"
1007,TC.8,"Instituto Tecnologico de Estudios Superiores de Monterrey, The Chinese University of Hong Kong, Shenzhen, University of Alberta, University of Auckland, University of Ghana, University of Rochester, Zhejiang University",Photocatalysis; Photocatalysts; Solar Cells,52.0,0.06,-2.8,3.74,99.93299999999999,University of Alberta
1008,TC.8,"Instituto Tecnologico de Estudios Superiores de Monterrey, The Chinese University of Hong Kong, Shenzhen, University of Alberta, University of Auckland, University of Ghana, University of Rochester, Zhejiang University",Photocatalysis; Photocatalysts; Solar Cells,49.0,0.06,-16.9,4.16,99.93299999999999,University of Auckland
1009,TC.8,"Instituto Tecnologico de Estudios Superiores de Monterrey, The Chinese University of Hong Kong, Shenzhen, University of Alberta, University of Auckland, University of Ghana, University of Rochester, Zhejiang University",Photocatalysis; Photocatalysts; Solar Cells,6.0,0.01,-25.2,2.1,99.93299999999999,University of Ghana
1010,TC.8,"Instituto Tecnologico de Estudios Superiores de Monterrey, The Chinese University of Hong Kong, Shenzhen, University of Alberta, University of Auckland, University of Ghana, University of Rochester, Zhejiang University",Photocatalysis; Photocatalysts; Solar Cells,73.0,0.07,-,4.69,99.93299999999999,University of Rochester
1011,TC.8,"Instituto Tecnologico de Estudios Superiores de Monterrey, The Chinese University of Hong Kong, Shenzhen, University of Alberta, University of Auckland, University of Ghana, University of Rochester, Zhejiang University",Photocatalysis; Photocatalysts; Solar Cells,975.0,0.84,-28.6,2.01,99.93299999999999,Zhejiang University
1012,TC.80,Maastricht University,Schizophrenia; Psychotic Disorders; Antipsychotic Agents,240.0,1.03,-53.5,3.27,92.236,Maastricht University
1013,TC.803,"University of Massachusetts, University of Sydney",Foams; Energy Absorption; Crashworthiness,14.0,0.16,144.4,4.07,72.758,University of Massachusetts
1014,TC.803,"University of Massachusetts, University of Sydney",Foams; Energy Absorption; Crashworthiness,62.0,0.73,52.7,4.46,72.758,University of Sydney
1015,TC.804,University of Southampton,Hypertension; Rats; Baroreflex,37.0,1.41,695.2,3.41,41.031000000000006,University of Southampton
1016,TC.81,"University of Bergen, University of Leeds, University of Sydney",Electricity; Energy; Economics,24.0,0.07,-14.4,3.59,98.594,University of Bergen
1017,TC.81,"University of Bergen, University of Leeds, University of Sydney",Electricity; Energy; Economics,202.0,0.56,-7.4,2.96,98.594,University of Leeds
1018,TC.81,"University of Bergen, University of Leeds, University of Sydney",Electricity; Energy; Economics,128.0,0.36,32.1,3.85,98.594,University of Sydney
1019,TC.810,"University of Cape Town, University of Rochester, University of Sydney",Myasthenia Gravis; Thymoma; Encephalitis,12.0,0.19,-,3.12,51.205,University of Cape Town
1020,TC.810,"University of Cape Town, University of Rochester, University of Sydney",Myasthenia Gravis; Thymoma; Encephalitis,14.0,0.19,-100.0,3.29,51.205,University of Rochester
1021,TC.810,"University of Cape Town, University of Rochester, University of Sydney",Myasthenia Gravis; Thymoma; Encephalitis,72.0,1.15,49.9,2.63,51.205,University of Sydney
1022,TC.812,"University of Leeds, University of York",Life Cycle; Sustainable Development; Sustainability,12.0,0.15,-16.0,2.64,84.87299999999999,University of Leeds
1023,TC.812,"University of Leeds, University of York",Life Cycle; Sustainable Development; Sustainability,16.0,0.21,26.0,5.81,84.87299999999999,University of York
1024,TC.814,University of Bergen,Beetle; Bark Beetles; Curculionidae,9.0,0.25,-,5.84,44.11,University of Bergen
1025,TC.816,University of Bristol,Depression; Inflammation; Cytokines,15.0,0.4,737.6,21.57,57.831,University of Bristol
1026,TC.82,"National Cheng Kung University, University of Southampton",Pharmaceutical Preparations; Nanoparticles; Tablets,23.0,0.08,22.0,2.06,97.39,National Cheng Kung University
1027,TC.82,"National Cheng Kung University, University of Southampton",Pharmaceutical Preparations; Nanoparticles; Tablets,32.0,0.11,-61.0,3.09,97.39,University of Southampton
1028,TC.822,"University of Massachusetts, Zhejiang University",Direction Of Arrival; Estimation; Beamforming,8.0,0.13,-80.9,4.65,36.145,University of Massachusetts
1029,TC.822,"University of Massachusetts, Zhejiang University",Direction Of Arrival; Estimation; Beamforming,67.0,0.9,-18.2,3.97,36.145,Zhejiang University
1030,TC.828,University of Auckland,Latin America; Bolivia; Ecuador,11.0,0.17,-85.7,19.26,32.062,University of Auckland
1031,TC.838,University of Massachusetts,Electromagnetic Compatibility; Electromagnetic Pulse; Reverberation,14.0,0.23,-29.9,4.72,24.096,University of Massachusetts
1032,TC.839,University of Southampton,Nurses; Nurse Practitioners; Nursing,31.0,0.57,181.0,3.7,35.141,University of Southampton
1033,TC.84,"National Cheng Kung University, Renmin University of China, nan, University of Massachusetts, University of Rochester",Cryptography; Authentication; Data Privacy,43.0,0.11,-73.3,1.64,93.24,National Cheng Kung University
1034,TC.84,"National Cheng Kung University, Renmin University of China, nan, University of Massachusetts, University of Rochester",Cryptography; Authentication; Data Privacy,70.0,0.17,49.5,1.78,93.24,Renmin University of China
1035,TC.84,"National Cheng Kung University, Renmin University of China, nan, University of Massachusetts, University of Rochester",Cryptography; Authentication; Data Privacy,14.0,0.03,-0.3,16.87,93.24,
1036,TC.84,"National Cheng Kung University, Renmin University of China, nan, University of Massachusetts, University of Rochester",Cryptography; Authentication; Data Privacy,96.0,0.24,54.5,2.83,93.24,University of Massachusetts
1037,TC.84,"National Cheng Kung University, Renmin University of China, nan, University of Massachusetts, University of Rochester",Cryptography; Authentication; Data Privacy,55.0,0.11,99.4,4.29,93.24,University of Rochester
1038,TC.841,"Universidade Federal de Minas Gerais, University of Bergen, University of Cape Town, University of Rochester, University of Southampton, University of Sydney, University of Western Australia",Spinal Cord Injuries; Wheelchairs; Rehabilitation,15.0,0.24,72.3,21.83,52.677,Universidade Federal de Minas Gerais
1039,TC.841,"Universidade Federal de Minas Gerais, University of Bergen, University of Cape Town, University of Rochester, University of Southampton, University of Sydney, University of Western Australia",Spinal Cord Injuries; Wheelchairs; Rehabilitation,15.0,0.24,-42.6,22.99,52.677,University of Bergen
1040,TC.841,"Universidade Federal de Minas Gerais, University of Bergen, University of Cape Town, University of Rochester, University of Southampton, University of Sydney, University of Western Australia",Spinal Cord Injuries; Wheelchairs; Rehabilitation,30.0,0.48,72.3,12.02,52.677,University of Cape Town
1041,TC.841,"Universidade Federal de Minas Gerais, University of Bergen, University of Cape Town, University of Rochester, University of Southampton, University of Sydney, University of Western Australia",Spinal Cord Injuries; Wheelchairs; Rehabilitation,12.0,0.15,-,4.31,52.677,University of Rochester
1042,TC.841,"Universidade Federal de Minas Gerais, University of Bergen, University of Cape Town, University of Rochester, University of Southampton, University of Sydney, University of Western Australia",Spinal Cord Injuries; Wheelchairs; Rehabilitation,42.0,0.67,-85.6,9.31,52.677,University of Southampton
1043,TC.841,"Universidade Federal de Minas Gerais, University of Bergen, University of Cape Town, University of Rochester, University of Southampton, University of Sydney, University of Western Australia",Spinal Cord Injuries; Wheelchairs; Rehabilitation,91.0,1.46,-18.4,4.66,52.677,University of Sydney
1044,TC.841,"Universidade Federal de Minas Gerais, University of Bergen, University of Cape Town, University of Rochester, University of Southampton, University of Sydney, University of Western Australia",Spinal Cord Injuries; Wheelchairs; Rehabilitation,13.0,0.21,72.3,25.55,52.677,University of Western Australia
1045,TC.846,National Cheng Kung University,Data Mining; Algorithms; Association Rules,71.0,0.99,-78.5,2.23,52.61,National Cheng Kung University
1046,TC.847,National Cheng Kung University,Ionic Liquids; Eutectics; Negative Ions,20.0,0.2,-48.4,1.75,92.102,National Cheng Kung University
1047,TC.85,"University of Ghana, University of York",Pregnancy; Pre-Eclampsia; Women,21.0,0.09,-,3.35,90.696,University of Ghana
1048,TC.85,"University of Ghana, University of York",Pregnancy; Pre-Eclampsia; Women,21.0,0.09,-6.5,3.02,90.696,University of York
1049,TC.851,University of Southampton,Telemedicine; Technology; Patients,26.0,0.43,-50.6,4.83,50.535,University of Southampton
1050,TC.857,"University of Auckland, University of Massachusetts, University of York",Buildings; Design; Urban Planning,17.0,0.22,430.7,4.52,59.772,University of Auckland
1051,TC.857,"University of Auckland, University of Massachusetts, University of York",Buildings; Design; Urban Planning,6.0,0.08,-100.0,2.81,59.772,University of Massachusetts
